Unnamed: 0.1,시즌(년도)_x,소속,라운드,상대팀_x,No._x,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,블락된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격진영패스시도,공격진영패스성공,공격진영패스성공%,수비진영패스시도,수비진영패스성공,수비진영패스성공%,중앙진영패스시도,중앙진영패스성공,중앙진영패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,단거리패스시도,단거리패스성공,단거리패스성공%,크로스시도,크로스성공,크로스성공%,탈압박,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,시즌(년도)_y,상대팀_y,No._y,주발,포지션 상세,정발여부
3351,2022,전북,35R,울산(A),5,윤영선,DF,5,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,95,0,10,9,90,6,6,100.0,3,3,100.0,0,0,0.0,14,13,92.9,5,5,100.0,1,0,0.0,11,11,100.0,7,7,100.0,0,0,0.0,0,2,1,50.0,6,2,33.3,0,0,0.0,9,0,2,3,1,0,0,0,0,0,2022,울산(A),5,right,CB1,정발x
3384,2022,전북,37R,제주(A),2,박진섭,DF,4,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56,53,95,1,32,29,91,8,8,100.0,16,16,100.0,1,0,0.0,35,34,97.1,20,19,95.0,13,11,84.6,25,24,96.0,18,18,100.0,1,1,100.0,0,0,0,0.0,4,2,50.0,2,0,0.0,8,5,2,2,0,0,1,0,0,0,2022,제주(A),2,right,CB2,정발
3385,2022,전북,37R,제주(A),3,박진성,DF,33,47,0,0,1,0,0,1,0,1,0,0,0,4,0,0,0,13,7,54,0,8,2,25,3,3,100.0,2,2,100.0,2,1,50.0,4,3,75.0,7,3,42.9,2,0,0.0,5,2,40.0,6,5,83.3,0,0,0.0,0,1,0,0.0,1,1,100.0,1,0,0.0,4,2,0,2,3,0,1,0,0,0,2022,제주(A),3,left,LB,정발x
3386,2022,전북,37R,제주(A),4,최철순,DF,25,87,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,35,33,94,0,13,11,85,13,13,100.0,9,9,100.0,2,2,100.0,11,10,90.9,22,21,95.4,0,0,0.0,10,9,90.0,25,24,96.0,1,0,0.0,0,2,0,0.0,7,4,57.1,2,0,0.0,6,1,2,2,0,0,0,0,0,0,2022,제주(A),4,right,RB,정발
3387,2022,전북,37R,제주(A),5,윤영선,DF,5,97,0,0,2,0,1,1,2,0,0,4,0,0,0,0,0,32,30,94,0,14,12,86,5,5,100.0,13,13,100.0,0,0,0.0,20,18,90.0,12,12,100.0,0,0,0.0,16,14,87.5,16,16,100.0,0,0,0.0,0,2,0,0.0,3,2,66.7,2,0,0.0,4,2,1,2,1,0,0,0,0,0,2022,제주(A),5,right,CB1,정발x
3402,2022,전북,38R,인천(H),2,박진성,DF,33,31,0,0,2,1,0,1,1,1,0,0,0,5,0,0,0,14,9,64,0,10,5,50,0,0,0.0,4,4,100.0,4,4,100.0,1,0,0.0,9,5,55.6,4,2,50.0,5,2,40.0,5,5,100.0,0,0,0.0,0,1,0,0.0,1,1,100.0,0,0,0.0,1,1,0,1,1,0,0,0,0,0,2022,인천(H),2,left,LB,정발x
3403,2022,전북,38R,인천(H),3,박진섭,DF,4,94,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,51,48,94,0,26,23,89,7,7,100.0,18,18,100.0,0,0,0.0,30,29,96.7,21,19,90.5,7,5,71.4,29,28,96.6,15,15,100.0,1,1,100.0,0,3,1,33.3,5,4,80.0,3,1,33.3,11,9,0,2,1,1,3,2,0,0,2022,인천(H),3,right,CB2,정발
3404,2022,전북,38R,인천(H),4,김문환,DF,95,94,0,0,0,0,0,0,0,0,0,0,0,10,1,1,100,51,46,90,0,25,20,80,9,9,100.0,17,17,100.0,7,7,100.0,14,12,85.7,30,27,90.0,1,1,100.0,18,16,88.9,32,29,90.6,1,0,0.0,1,2,1,50.0,0,0,0.0,0,0,0.0,3,6,5,5,4,0,0,1,0,0,2022,인천(H),4,right,RB,정발
3405,2022,전북,38R,인천(H),5,윤영선,DF,5,83,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,47,41,87,0,26,21,81,4,4,100.0,17,16,94.1,1,1,100.0,29,25,86.2,17,15,88.2,8,4,50.0,21,19,90.5,18,18,100.0,0,0,0.0,0,1,1,100.0,7,5,71.4,0,0,0.0,7,5,1,6,0,0,0,0,0,0,2022,인천(H),5,right,CB1,정발x
3618,2022,성남,12R,수원(A),2,최지묵,DF,34,74,0,0,0,0,0,0,0,0,0,2,1,13,1,1,100,44,30,68,1,26,12,46,12,12,100.0,6,6,100.0,14,10,71.4,5,3,60.0,25,17,68.0,4,2,50.0,17,10,58.8,23,18,78.3,2,1,50.0,0,0,0,0.0,3,2,66.7,1,0,0.0,2,2,0,3,6,0,1,3,0,0,2022,수원(A),2,left,LB,정발
3619,2022,성남,12R,수원(A),3,강의빈,DF,4,97,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,37,30,81,0,20,14,70,2,2,100.0,15,14,93.3,1,0,0.0,13,11,84.6,23,19,82.6,7,2,28.6,18,17,94.4,12,11,91.7,0,0,0.0,0,6,1,16.7,10,9,90.0,2,1,50.0,12,9,2,2,9,0,0,0,0,0,2022,수원(A),3,,CB2,정발x
3620,2022,성남,12R,수원(A),4,김지수,DF,36,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,13,87,0,6,4,67,1,1,100.0,8,8,100.0,0,0,0.0,9,7,77.8,6,6,100.0,3,2,66.7,8,7,87.5,4,4,100.0,0,0,0.0,0,1,1,100.0,5,4,80.0,0,0,0.0,5,1,2,1,2,0,0,2,0,0,2022,수원(A),4,both,CB1,정발x
3621,2022,성남,12R,수원(A),5,이시영,DF,2,97,0,0,0,0,0,0,0,0,0,1,0,12,1,0,0,31,22,71,2,21,12,57,5,5,100.0,5,5,100.0,11,7,63.6,5,3,60.0,15,12,80.0,3,1,33.3,14,11,78.6,14,10,71.4,2,2,100.0,0,1,0,0.0,5,1,20.0,1,0,0.0,5,1,2,6,2,0,0,2,0,0,2022,수원(A),5,,RB,정발x
3636,2022,성남,13R,수원FC(H),2,김지수,DF,36,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,84,0,4,2,50,4,4,100.0,11,10,90.9,0,0,0.0,12,10,83.3,7,6,85.7,3,1,33.3,11,11,100.0,5,4,80.0,0,0,0.0,0,3,1,33.3,7,4,57.1,0,0,0.0,9,3,1,1,3,0,2,0,0,0,2022,수원FC(H),2,both,CB1,정발x
3637,2022,성남,13R,수원FC(H),3,강의빈,DF,4,95,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,19,17,89,0,10,9,90,3,3,100.0,6,5,83.3,0,0,0.0,14,13,92.9,5,4,80.0,2,1,50.0,8,8,100.0,9,8,88.9,0,0,0.0,0,2,1,50.0,6,3,50.0,0,0,0.0,19,2,1,4,4,1,5,0,1,0,2022,수원FC(H),3,,CB2,정발x
3638,2022,성남,13R,수원FC(H),4,이시영,DF,2,95,0,1,0,0,0,0,0,0,0,0,0,7,3,1,33,40,28,70,2,17,7,41,12,11,91.7,11,10,90.9,3,2,66.7,13,8,61.5,24,18,75.0,5,4,80.0,16,8,50.0,19,16,84.2,4,1,25.0,0,1,1,100.0,2,1,50.0,4,1,25.0,6,1,0,11,3,0,0,3,0,0,2022,수원FC(H),4,,RB,정발x
3639,2022,성남,13R,수원FC(H),5,권완규,DF,3,78,0,1,1,0,1,0,0,1,0,3,0,2,0,0,0,27,22,81,0,10,6,60,8,7,87.5,9,9,100.0,3,3,100.0,12,11,91.7,12,8,66.7,6,3,50.0,10,10,100.0,11,9,81.8,1,0,0.0,0,3,0,0.0,4,2,50.0,2,0,0.0,7,0,2,2,1,0,2,0,0,0,2022,수원FC(H),5,right,LB,정발x
3654,2022,성남,14R,서울(A),2,최지묵,DF,34,98,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,9,69,0,10,6,60,0,0,0.0,3,3,100.0,0,0,0.0,9,7,77.8,4,2,50.0,3,1,33.3,1,1,100.0,9,7,77.8,1,0,0.0,0,2,1,50.0,7,0,0.0,1,1,100.0,2,4,2,0,0,0,1,0,0,0,2022,서울(A),2,left,LB,정발
3655,2022,성남,14R,서울(A),3,김지수,DF,36,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,50,0,5,2,40,0,0,0.0,3,2,66.7,0,0,0.0,5,4,80.0,3,0,0.0,2,0,0.0,5,3,60.0,1,1,100.0,0,0,0.0,1,4,2,50.0,4,2,50.0,1,1,100.0,9,4,1,1,2,0,0,0,0,0,2022,서울(A),3,both,CB1,정발x
3656,2022,성남,14R,서울(A),4,장효준,DF,29,77,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,10,77,0,9,6,67,3,3,100.0,1,1,100.0,2,1,50.0,5,4,80.0,6,5,83.3,0,0,0.0,0,0,0.0,13,10,76.9,0,0,0.0,0,2,1,50.0,1,0,0.0,4,1,25.0,1,2,3,2,5,0,1,1,0,0,2022,서울(A),4,,RB,정발x
3657,2022,성남,14R,서울(A),5,권완규,DF,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,67,0,2,1,50,3,2,66.7,1,1,100.0,1,0,0.0,5,4,80.0,0,0,0.0,1,0,0.0,2,2,100.0,3,2,66.7,0,0,0.0,0,2,1,50.0,4,1,25.0,1,0,0.0,0,2,0,1,2,0,2,0,2,0,2022,서울(A),5,right,CB2,정발
3672,2022,성남,15R,인천(A),2,강의빈,DF,4,97,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,21,13,62,0,15,8,53,1,1,100.0,5,4,80.0,1,1,100.0,5,2,40.0,15,10,66.7,5,3,60.0,4,3,75.0,12,7,58.3,0,0,0.0,0,2,1,50.0,10,7,70.0,2,0,0.0,12,4,2,3,3,0,1,3,0,0,2022,인천(A),2,,CB2,정발x
3673,2022,성남,15R,인천(A),3,김지수,DF,36,97,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17,14,82,0,6,3,50,2,2,100.0,9,9,100.0,0,0,0.0,11,10,90.9,6,4,66.7,1,0,0.0,9,8,88.9,7,6,85.7,0,0,0.0,0,3,2,66.7,6,1,16.7,3,2,66.7,5,4,1,2,3,0,1,0,0,0,2022,인천(A),3,both,CB1,정발x
3674,2022,성남,15R,인천(A),4,최지묵,DF,34,97,0,0,1,0,0,1,0,1,0,3,0,4,0,0,0,39,34,87,0,20,16,80,5,5,100.0,14,13,92.9,3,3,100.0,7,6,85.7,29,25,86.2,4,2,50.0,6,6,100.0,29,26,89.7,0,0,0.0,0,4,1,25.0,3,3,100.0,5,0,0.0,5,2,2,4,4,0,2,1,0,0,2022,인천(A),4,left,LB,정발
3675,2022,성남,15R,인천(A),5,장효준,DF,29,85,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,35,33,94,1,12,10,83,16,16,100.0,7,7,100.0,10,10,100.0,8,7,87.5,17,16,94.1,1,0,0.0,8,7,87.5,26,26,100.0,1,0,0.0,0,2,0,0.0,3,0,0.0,2,0,0.0,1,0,1,3,2,1,3,2,1,0,2022,인천(A),5,,RB,정발x
3690,2022,성남,16R,대구(H),2,김지수,DF,36,99,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,37,32,86,0,22,18,82,2,2,100.0,13,12,92.3,0,0,0.0,21,19,90.5,16,13,81.2,5,4,80.0,16,13,81.2,16,15,93.8,0,0,0.0,0,4,2,50.0,4,2,50.0,1,0,0.0,5,5,3,4,2,0,0,0,0,0,2022,대구(H),2,both,CB1,정발x
3691,2022,성남,16R,대구(H),3,마상훈,DF,5,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,90,0,13,11,85,4,4,100.0,13,12,92.3,1,1,100.0,18,17,94.4,11,9,81.8,2,2,100.0,16,13,81.2,12,12,100.0,0,0,0.0,0,7,5,71.4,9,2,22.2,1,0,0.0,3,4,5,3,2,0,1,0,1,0,2022,대구(H),3,right,CB2,정발
3692,2022,성남,16R,대구(H),4,이시영,DF,2,99,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,40,33,83,0,18,13,72,8,7,87.5,14,13,92.9,10,8,80.0,17,14,82.4,13,11,84.6,5,4,80.0,9,7,77.8,26,22,84.6,3,0,0.0,1,1,0,0.0,3,2,66.7,1,0,0.0,4,2,1,4,2,0,0,2,0,0,2022,대구(H),4,,RB,정발x
3693,2022,성남,16R,대구(H),5,최지묵,DF,34,99,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,30,26,87,0,13,9,69,10,10,100.0,7,7,100.0,6,5,83.3,4,4,100.0,20,17,85.0,2,1,50.0,12,9,75.0,16,16,100.0,2,0,0.0,0,2,0,0.0,1,0,0.0,3,1,33.3,2,1,1,0,0,1,2,0,0,0,2022,대구(H),5,left,LB,정발
3708,2022,성남,17R,김천(A),2,김지수,DF,36,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,31,91,0,16,13,81,5,5,100.0,13,13,100.0,0,0,0.0,18,16,88.9,16,15,93.8,6,4,66.7,16,15,93.8,12,12,100.0,0,0,0.0,0,1,0,0.0,1,0,0.0,0,0,0.0,7,5,1,2,1,0,0,0,0,0,2022,김천(A),2,both,CB1,정발x
3709,2022,성남,17R,김천(A),3,최지묵,DF,34,91,0,0,1,1,0,0,1,0,0,1,1,5,1,0,0,50,45,90,0,27,22,82,13,13,100.0,10,10,100.0,3,2,66.7,16,13,81.2,31,30,96.8,2,2,100.0,16,14,87.5,32,29,90.6,3,0,0.0,0,2,0,0.0,2,1,50.0,3,1,33.3,2,4,1,3,0,0,0,3,0,0,2022,김천(A),3,left,LB,정발
3710,2022,성남,17R,김천(A),4,이시영,DF,2,95,0,0,0,0,0,0,0,0,0,0,0,6,3,2,67,42,35,83,1,18,12,67,11,11,100.0,13,12,92.3,10,9,90.0,11,8,72.7,21,18,85.7,7,3,42.9,16,15,93.8,19,17,89.5,3,2,66.7,0,1,1,100.0,2,1,50.0,0,0,0.0,1,4,3,6,2,2,2,1,0,0,2022,김천(A),4,,RB,정발x
3711,2022,성남,17R,김천(A),5,마상훈,DF,5,95,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,31,27,87,0,14,10,71,6,6,100.0,11,11,100.0,0,0,0.0,16,15,93.8,15,12,80.0,6,3,50.0,15,15,100.0,10,9,90.0,0,0,0.0,0,0,0,0.0,2,1,50.0,0,0,0.0,7,0,2,4,3,0,1,2,0,0,2022,김천(A),5,right,CB2,정발
3726,2022,성남,18R,울산(A),2,김지수,DF,36,103,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,21,14,67,0,14,7,50,2,2,100.0,5,5,100.0,1,1,100.0,13,8,61.5,7,5,71.4,7,4,57.1,5,3,60.0,9,7,77.8,0,0,0.0,1,2,1,50.0,3,2,66.7,0,0,0.0,6,3,1,2,1,0,0,1,0,0,2022,울산(A),2,both,CB1,정발x
3727,2022,성남,18R,울산(A),3,장효준,DF,29,103,0,0,1,0,1,0,0,1,0,0,0,13,0,0,0,33,27,82,0,14,10,71,11,11,100.0,8,6,75.0,7,6,85.7,18,16,88.9,8,5,62.5,0,0,0.0,7,6,85.7,26,21,80.8,0,0,0.0,0,1,1,100.0,1,1,100.0,1,0,0.0,4,1,1,5,4,0,2,0,1,0,2022,울산(A),3,,RB,정발x
3728,2022,성남,18R,울산(A),4,마상훈,DF,5,103,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,7,5,71,0,6,4,67,1,1,100.0,0,0,0.0,0,0,0.0,5,5,100.0,2,0,0.0,3,1,33.3,1,1,100.0,3,3,100.0,0,0,0.0,0,4,0,0.0,4,2,50.0,4,1,25.0,13,1,3,1,1,1,0,1,0,0,2022,울산(A),4,right,CB2,정발
3729,2022,성남,18R,울산(A),5,이시영,DF,2,103,0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,11,8,73,1,5,3,60,1,1,100.0,5,4,80.0,6,5,83.3,3,1,33.3,2,2,100.0,2,1,50.0,4,3,75.0,5,4,80.0,3,1,33.3,0,0,0,0.0,0,0,0.0,1,0,0.0,7,1,2,5,2,0,0,0,0,0,2022,울산(A),5,,RB,정발x
3744,2022,성남,19R,강원(H),2,이시영,DF,2,97,0,0,2,0,0,2,0,2,0,0,0,12,1,0,0,55,44,80,1,23,13,57,15,15,100.0,17,16,94.1,14,11,78.6,11,8,72.7,30,25,83.3,8,4,50.0,22,17,77.3,25,23,92.0,8,3,37.5,0,2,1,50.0,4,2,50.0,1,0,0.0,4,6,1,5,4,0,1,0,0,0,2022,강원(H),2,,RB,정발x
3745,2022,성남,19R,강원(H),3,김지수,DF,36,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,47,96,0,26,24,92,3,3,100.0,20,20,100.0,0,0,0.0,16,16,100.0,33,31,93.9,8,7,87.5,20,20,100.0,21,20,95.2,0,0,0.0,0,2,1,50.0,3,0,0.0,1,0,0.0,7,5,0,6,1,0,0,1,0,0,2022,강원(H),3,both,CB1,정발x
3746,2022,성남,19R,강원(H),4,마상훈,DF,5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,32,86,0,21,16,76,0,0,0.0,16,16,100.0,0,0,0.0,12,8,66.7,25,24,96.0,6,6,100.0,10,10,100.0,21,16,76.2,0,0,0.0,0,0,0,0.0,4,3,75.0,1,1,100.0,9,4,0,1,0,1,0,0,0,0,2022,강원(H),4,right,CB2,정발
3747,2022,성남,19R,강원(H),5,최지묵,DF,34,97,0,0,0,0,0,0,0,0,0,1,1,9,0,0,0,45,38,84,1,20,14,70,17,17,100.0,8,7,87.5,19,18,94.7,6,5,83.3,20,15,75.0,2,0,0.0,18,15,83.3,25,23,92.0,3,0,0.0,0,2,0,0.0,2,0,0.0,2,2,100.0,0,2,0,4,1,1,1,2,0,0,2022,강원(H),5,left,LB,정발
3762,2022,성남,20R,포항(H),2,장효준,DF,29,95,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,46,37,80,0,25,17,68,16,16,100.0,5,4,80.0,8,7,87.5,18,12,66.7,20,18,90.0,1,0,0.0,22,19,86.4,23,18,78.3,0,0,0.0,1,0,0,0.0,5,3,60.0,2,2,100.0,1,2,1,4,1,0,0,0,0,0,2022,포항(H),2,,RB,정발x
3763,2022,성남,20R,포항(H),3,박수일,DF,66,95,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,35,25,71,2,15,7,47,12,12,100.0,8,6,75.0,13,10,76.9,6,3,50.0,16,12,75.0,3,1,33.3,10,7,70.0,22,17,77.3,8,4,50.0,1,0,0,0.0,0,0,0.0,1,0,0.0,2,1,0,5,3,0,2,0,0,0,2022,포항(H),3,right,LB,정발x
3764,2022,성남,20R,포항(H),4,곽광선,DF,20,83,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,49,43,88,0,23,17,74,1,1,100.0,25,25,100.0,0,0,0.0,23,19,82.6,26,24,92.3,8,5,62.5,24,22,91.7,17,16,94.1,0,0,0.0,1,2,2,100.0,3,2,66.7,1,1,100.0,7,8,1,0,0,0,0,1,0,0,2022,포항(H),4,right,CB2,정발
3765,2022,성남,20R,포항(H),5,김지수,DF,36,95,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,38,33,87,0,19,14,74,2,2,100.0,17,17,100.0,0,0,0.0,16,13,81.2,22,20,90.9,5,4,80.0,25,22,88.0,8,7,87.5,0,0,0.0,1,2,0,0.0,4,1,25.0,2,0,0.0,5,5,2,0,0,0,0,0,0,0,2022,포항(H),5,both,CB1,정발x
3852,2022,성남,25R,인천(H),2,김훈민,DF,37,68,0,0,1,1,0,0,1,0,0,0,0,11,2,1,50,34,25,74,0,11,6,55,3,3,100.0,20,16,80.0,13,11,84.6,3,1,33.3,18,13,72.2,4,2,50.0,18,15,83.3,12,8,66.7,1,0,0.0,1,1,0,0.0,0,0,0.0,4,0,0.0,1,4,0,2,3,0,0,0,0,0,2022,인천(H),2,,RB,정발x
3853,2022,성남,25R,인천(H),3,최지묵,DF,34,95,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,52,44,85,3,19,13,68,4,4,100.0,29,27,93.1,4,4,100.0,16,12,75.0,32,28,87.5,4,2,50.0,21,19,90.5,27,23,85.2,1,1,100.0,0,4,3,75.0,5,4,80.0,4,3,75.0,4,5,3,2,6,1,2,1,0,0,2022,인천(H),3,left,LB,정발
3854,2022,성남,25R,인천(H),4,김지수,DF,36,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,88,0,5,3,60,3,3,100.0,24,22,91.7,0,0,0.0,14,11,78.6,18,17,94.4,7,5,71.4,18,17,94.4,7,6,85.7,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,3,1,5,0,0,0,0,0,0,2022,인천(H),4,both,CB1,정발x
3855,2022,성남,25R,인천(H),5,권완규,DF,3,95,1,0,3,1,1,1,3,0,0,1,0,1,0,0,0,51,44,86,0,6,3,50,3,3,100.0,42,38,90.5,3,2,66.7,24,21,87.5,24,21,87.5,15,12,80.0,28,25,89.3,8,7,87.5,0,0,0.0,0,3,3,100.0,3,2,66.7,1,0,0.0,4,1,4,5,2,0,1,0,0,0,2022,인천(H),5,right,CB2,정발
3888,2022,성남,27R,김천(H),2,권완규,DF,3,95,0,0,1,0,0,1,1,0,0,0,0,3,0,0,0,44,36,82,1,14,9,64,1,1,100.0,29,26,89.7,3,3,100.0,22,17,77.3,19,16,84.2,12,10,83.3,14,11,78.6,18,15,83.3,1,1,100.0,0,1,0,0.0,2,2,100.0,4,0,0.0,3,9,0,2,0,0,1,1,0,0,2022,김천(H),2,right,CB2,정발
3889,2022,성남,27R,김천(H),3,김지수,DF,36,95,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,38,35,92,0,17,15,88,2,2,100.0,19,18,94.7,0,0,0.0,24,22,91.7,14,13,92.9,5,5,100.0,20,19,95.0,13,11,84.6,0,0,0.0,0,1,0,0.0,2,2,100.0,3,0,0.0,3,8,3,2,2,0,0,0,0,0,2022,김천(H),3,both,CB1,정발x
3890,2022,성남,27R,김천(H),4,김훈민,DF,37,79,0,0,0,0,0,0,0,0,0,0,0,7,2,2,100,36,25,69,2,9,4,44,5,5,100.0,22,16,72.7,9,7,77.8,6,4,66.7,21,14,66.7,5,2,40.0,18,13,72.2,13,10,76.9,6,2,33.3,0,2,1,50.0,1,1,100.0,5,2,40.0,2,5,1,5,2,0,0,1,0,0,2022,김천(H),4,,RB,정발x
3891,2022,성남,27R,김천(H),5,최지묵,DF,34,64,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,30,27,90,1,8,5,63,3,3,100.0,19,19,100.0,4,4,100.0,12,11,91.7,14,12,85.7,5,4,80.0,14,13,92.9,11,10,90.9,1,0,0.0,0,3,1,33.3,2,2,100.0,4,1,25.0,3,5,1,0,0,0,1,2,1,0,2022,김천(H),5,left,LB,정발
3996,2022,성남,33R,포항(H),2,장효준,DF,29,97,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,31,27,87,0,8,7,88,5,5,100.0,18,15,83.3,2,2,100.0,8,4,50.0,21,21,100.0,4,2,50.0,10,10,100.0,17,15,88.2,1,0,0.0,0,1,0,0.0,0,0,0.0,2,0,0.0,2,3,3,2,2,0,3,2,1,0,2022,포항(H),2,,RB,정발x
3997,2022,성남,33R,포항(H),3,조성욱,DF,26,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,76,0,11,7,64,1,1,100.0,17,14,82.4,0,0,0.0,15,12,80.0,14,10,71.4,8,4,50.0,12,10,83.3,9,8,88.9,0,0,0.0,0,0,0,0.0,5,4,80.0,0,0,0.0,14,3,3,2,4,2,1,0,0,0,2022,포항(H),3,,CB2,정발x
3998,2022,성남,33R,포항(H),4,곽광선,DF,20,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,26,93,0,9,8,89,0,0,0.0,19,18,94.7,0,0,0.0,22,20,90.9,6,6,100.0,6,6,100.0,13,13,100.0,9,7,77.8,0,0,0.0,0,0,0,0.0,3,2,66.7,0,0,0.0,6,3,1,2,1,0,0,1,0,0,2022,포항(H),4,right,CB1,정발x
3999,2022,성남,33R,포항(H),5,박수일,DF,66,97,1,0,1,1,0,0,0,1,0,3,1,5,0,0,0,17,15,88,0,6,5,83,2,2,100.0,9,8,88.9,2,2,100.0,6,5,83.3,9,8,88.9,2,2,100.0,3,2,66.7,12,11,91.7,6,1,16.7,0,3,1,33.3,3,2,66.7,4,1,25.0,4,1,0,2,7,1,0,1,0,0,2022,포항(H),5,right,LB,정발x
4014,2022,성남,34R,수원(H),2,조성욱,DF,26,100,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,56,50,89,0,31,26,84,2,2,100.0,23,22,95.6,1,1,100.0,13,10,76.9,42,39,92.9,6,3,50.0,19,18,94.7,31,29,93.6,0,0,0.0,0,4,2,50.0,15,8,53.3,3,0,0.0,12,3,3,1,0,0,1,0,0,0,2022,수원(H),2,,CB2,정발x
4015,2022,성남,34R,수원(H),3,곽광선,DF,20,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,46,92,0,16,13,81,1,1,100.0,33,32,97.0,0,0,0.0,19,18,94.7,31,28,90.3,9,7,77.8,30,29,96.7,11,10,90.9,0,0,0.0,0,1,1,100.0,3,1,33.3,2,1,50.0,1,5,0,0,1,0,1,0,0,0,2022,수원(H),3,right,CB1,정발x
4016,2022,성남,34R,수원(H),4,박수일,DF,66,100,0,0,1,0,0,1,0,1,0,3,1,15,0,0,0,55,45,82,0,19,11,58,19,19,100.0,17,15,88.2,19,19,100.0,15,12,80.0,21,14,66.7,5,2,40.0,17,14,82.4,33,29,87.9,6,0,0.0,0,0,0,0.0,3,1,33.3,0,0,0.0,4,0,2,7,4,0,0,4,0,0,2022,수원(H),4,right,LB,정발x
4017,2022,성남,34R,수원(H),5,장효준,DF,29,48,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,13,81,1,9,6,67,5,5,100.0,2,2,100.0,5,4,80.0,1,1,100.0,10,8,80.0,2,1,50.0,6,6,100.0,8,6,75.0,3,1,33.3,0,0,0,0.0,0,0,0.0,1,1,100.0,1,0,0,3,1,1,0,0,0,0,2022,수원(H),5,,RB,정발x
4104,2022,서울,1R,대구(A),2,이한범,DF,20,93,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,61,55,90,0,36,30,83,10,10,100.0,15,15,100.0,1,1,100.0,19,17,89.5,41,37,90.2,6,3,50.0,23,22,95.6,32,30,93.8,0,0,0.0,1,0,0,0.0,10,5,50.0,2,0,0.0,3,15,0,3,4,1,2,1,0,0,2022,대구(A),2,right,CB2,정발
4105,2022,서울,1R,대구(A),3,오스마르,DF,5,93,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,74,59,80,0,47,32,68,10,10,100.0,17,17,100.0,4,1,25.0,19,12,63.2,51,46,90.2,5,2,40.0,37,30,81.1,32,27,84.4,0,0,0.0,0,3,3,100.0,8,4,50.0,3,3,100.0,4,11,6,7,6,0,2,0,0,0,2022,대구(A),3,left,CB1,정발
