시즌(년도)_x,소속,라운드,상대팀_x,No._x,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,블락된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격진영패스시도,공격진영패스성공,공격진영패스성공%,수비진영패스시도,수비진영패스성공,수비진영패스성공%,중앙진영패스시도,중앙진영패스성공,중앙진영패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,단거리패스시도,단거리패스성공,단거리패스성공%,크로스시도,크로스성공,크로스성공%,탈압박,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,시즌(년도)_y,상대팀_y,No._y,주발,포지션 상세,정발여부
2023,포항,24R,전북(H),3,그랜트,DF,5,101,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,87,80,92,0,40,33,83,5,5,100.0,42,42,100.0,2,2,100.0,41,39,95.1,44,39,88.6,9,7,77.8,48,45,93.8,30,28,93.3,1,1,100.0,0,1,0,0.0,8,4,50.0,0,0,0.0,6,5,2,4,3,1,0,0,0,0,2023,전북(H),3,,RB,정발x
2023,포항,24R,전북(H),4,박찬용,DF,20,101,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,93,86,92,0,26,19,73,3,3,100.0,64,64,100.0,0,0,0.0,53,50,94.3,40,36,90.0,9,3,33.3,55,54,98.2,29,29,100.0,0,0,0.0,0,3,0,0.0,5,4,80.0,2,0,0.0,8,3,0,2,1,1,1,1,1,0,2023,전북(H),4,right,CB2,정발x
2023,포항,24R,전북(H),5,박승욱,DF,14,101,0,0,1,0,0,1,0,1,0,1,0,9,0,0,0,78,68,87,1,37,28,76,17,17,100.0,24,23,95.8,9,9,100.0,30,22,73.3,39,37,94.9,7,4,57.1,30,25,83.3,41,39,95.1,3,0,0.0,0,0,0,0.0,1,0,0.0,5,1,20.0,4,0,2,5,2,0,1,0,0,0,2023,전북(H),5,right,LB,정발x
2023,포항,25R,서울(A),2,하창래,DF,45,102,1,0,1,1,0,0,1,0,0,4,0,0,0,0,0,95,93,98,0,26,25,96,4,3,75.0,65,65,100.0,1,0,0.0,52,52,100.0,42,41,97.6,7,7,100.0,60,59,98.3,28,27,96.4,0,0,0.0,0,1,0,0.0,6,5,83.3,1,0,0.0,6,2,0,5,3,0,1,1,0,0,2023,서울(A),2,right,CB1,정발x
2023,포항,25R,서울(A),3,완델손,DF,77,102,0,0,1,0,1,0,0,1,0,2,0,6,1,0,0,73,64,88,0,34,25,74,25,25,100.0,14,14,100.0,9,8,88.9,15,14,93.3,49,42,85.7,3,1,33.3,26,21,80.8,44,42,95.4,2,0,0.0,0,0,0,0.0,1,1,100.0,3,0,0.0,2,4,1,3,5,0,1,2,0,0,2023,서울(A),3,,RB,정발x
2023,포항,25R,서울(A),4,그랜트,DF,5,102,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,102,96,94,0,40,34,85,3,3,100.0,59,59,100.0,2,2,100.0,44,42,95.4,56,52,92.9,11,9,81.8,50,48,96.0,41,39,95.1,0,0,0.0,0,0,0,0.0,0,0,0.0,1,0,0.0,0,4,0,4,1,1,0,1,0,0,2023,서울(A),4,,LB,정발x
2023,포항,25R,서울(A),5,박승욱,DF,14,102,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,78,71,91,0,24,18,75,23,23,100.0,31,30,96.8,7,6,85.7,17,15,88.2,54,50,92.6,7,6,85.7,36,33,91.7,35,32,91.4,2,0,0.0,0,1,0,0.0,0,0,0.0,3,2,66.7,4,4,0,1,2,2,0,0,0,0,2023,서울(A),5,right,CB2,정발
2023,포항,26R,광주(H),2,완델손,DF,77,97,0,0,0,0,0,0,0,0,0,0,0,8,3,1,33,63,58,92,0,20,15,75,27,27,100.0,16,16,100.0,7,7,100.0,20,16,80.0,36,35,97.2,5,3,60.0,21,20,95.2,37,35,94.6,4,0,0.0,0,2,1,50.0,1,1,100.0,8,2,25.0,3,5,2,6,4,0,2,0,1,0,2023,광주(H),2,,CB1,정발x
2023,포항,26R,광주(H),3,그랜트,DF,5,97,0,0,3,0,1,2,2,1,0,1,0,0,0,0,0,96,91,95,0,40,36,90,5,5,100.0,51,50,98.0,0,0,0.0,63,60,95.2,33,31,93.9,11,9,81.8,56,55,98.2,29,27,93.1,0,0,0.0,0,1,1,100.0,7,5,71.4,2,0,0.0,5,5,2,2,5,0,0,0,0,0,2023,광주(H),3,,RB,정발x
2023,포항,26R,광주(H),4,하창래,DF,45,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110,105,95,1,24,20,83,9,9,100.0,77,76,98.7,2,2,100.0,75,72,96.0,33,31,93.9,8,4,50.0,69,69,100.0,33,32,97.0,0,0,0.0,0,0,0,0.0,4,2,50.0,3,2,66.7,2,4,1,2,0,0,0,3,0,0,2023,광주(H),4,right,LB,정발x
2023,포항,26R,광주(H),5,박승욱,DF,14,97,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,84,74,88,0,36,26,72,26,26,100.0,22,22,100.0,2,2,100.0,36,30,83.3,46,42,91.3,5,3,60.0,43,40,93.0,36,31,86.1,1,0,0.0,0,2,1,50.0,3,1,33.3,7,1,14.3,2,1,5,8,2,0,0,1,0,0,2023,광주(H),5,right,CB2,정발
2023,포항,27R,대전(H),2,박찬용,DF,20,102,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,66,58,88,0,25,17,68,8,8,100.0,33,33,100.0,1,1,100.0,25,24,96.0,40,33,82.5,6,4,66.7,37,34,91.9,23,20,87.0,0,0,0.0,0,1,0,0.0,2,1,50.0,2,1,50.0,5,5,3,6,1,0,0,1,0,0,2023,대전(H),2,right,CB1,정발x
2023,포항,27R,대전(H),3,박승욱,DF,14,82,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,68,59,87,0,31,23,74,14,14,100.0,23,22,95.6,12,10,83.3,20,18,90.0,36,31,86.1,9,5,55.6,23,23,100.0,36,31,86.1,4,0,0.0,0,2,1,50.0,3,0,0.0,4,1,25.0,4,4,3,6,1,0,2,3,1,0,2023,대전(H),3,right,RB,정발
2023,포항,27R,대전(H),4,완델손,DF,77,102,0,1,2,0,0,2,0,2,0,0,0,8,1,0,0,55,49,89,3,24,19,79,13,13,100.0,18,17,94.4,17,15,88.2,8,6,75.0,30,28,93.3,5,3,60.0,18,16,88.9,32,30,93.8,3,2,66.7,3,1,1,100.0,3,2,66.7,2,1,50.0,3,3,5,9,2,2,1,2,0,0,2023,대전(H),4,,CB2,정발x
2023,포항,27R,대전(H),5,그랜트,DF,5,102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73,66,90,1,46,39,85,5,5,100.0,22,22,100.0,5,3,60.0,23,23,100.0,45,40,88.9,12,9,75.0,28,27,96.4,33,30,90.9,0,0,0.0,0,0,0,0.0,4,3,75.0,1,0,0.0,10,6,1,5,4,2,0,0,1,0,2023,대전(H),5,,LB,정발x
2023,포항,28R,강원(A),2,완델손,DF,77,99,0,0,2,0,1,1,0,2,0,1,1,10,4,2,50,80,71,89,0,32,24,75,21,21,100.0,27,26,96.3,24,21,87.5,10,8,80.0,46,42,91.3,7,5,71.4,22,17,77.3,51,49,96.1,9,1,11.1,0,0,0,0.0,5,4,80.0,5,1,20.0,2,2,2,7,4,0,1,1,0,0,2023,강원(A),2,,RB,정발x
2023,포항,28R,강원(A),3,하창래,DF,45,99,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,80,76,95,0,33,29,88,3,3,100.0,44,44,100.0,0,0,0.0,33,33,100.0,47,43,91.5,10,9,90.0,47,44,93.6,23,23,100.0,0,0,0.0,1,3,1,33.3,4,2,50.0,2,0,0.0,6,7,4,1,5,0,1,3,1,0,2023,강원(A),3,right,CB1,정발x
2023,포항,28R,강원(A),4,박찬용,DF,20,99,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,80,78,98,0,30,30,100,7,7,100.0,43,41,95.4,1,1,100.0,30,30,100.0,49,47,95.9,8,8,100.0,47,45,95.7,25,25,100.0,0,0,0.0,0,2,0,0.0,7,4,57.1,1,0,0.0,5,1,2,6,4,0,0,0,0,0,2023,강원(A),4,right,LB,정발x
2023,포항,28R,강원(A),5,박승욱,DF,14,99,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,88,79,90,0,30,23,77,23,23,100.0,35,33,94.3,21,18,85.7,17,14,82.4,50,47,94.0,7,6,85.7,32,27,84.4,49,46,93.9,4,1,25.0,1,3,2,66.7,4,1,25.0,3,2,66.7,5,0,1,4,2,1,1,1,0,0,2023,강원(A),5,right,CB2,정발
2023,포항,29R,인천(A),2,그랜트,DF,5,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,60,92,0,33,28,85,2,2,100.0,30,30,100.0,1,1,100.0,12,10,83.3,52,49,94.2,8,7,87.5,38,37,97.4,19,16,84.2,0,0,0.0,0,0,0,0.0,8,4,50.0,0,0,0.0,6,3,4,0,5,0,0,1,0,0,2023,인천(A),2,,CB1,정발x
2023,포항,29R,인천(A),3,하창래,DF,45,102,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,67,66,99,0,17,16,94,1,1,100.0,49,49,100.0,0,0,0.0,17,17,100.0,50,49,98.0,6,6,100.0,42,41,97.6,19,19,100.0,2,0,0.0,0,5,1,20.0,4,2,50.0,3,0,0.0,12,8,5,2,1,1,1,1,0,0,2023,인천(A),3,right,RB,정발x
2023,포항,29R,인천(A),4,완델손,DF,77,102,1,0,2,1,1,0,1,1,0,2,2,10,1,1,100,71,61,86,0,32,23,72,23,23,100.0,16,15,93.8,14,12,85.7,15,12,80.0,42,37,88.1,4,2,50.0,18,15,83.3,49,44,89.8,2,0,0.0,0,1,1,100.0,3,2,66.7,1,1,100.0,3,4,5,3,1,0,1,0,0,0,2023,인천(A),4,,LB,정발x
2023,포항,29R,인천(A),5,박승욱,DF,14,102,0,0,0,0,0,0,0,0,0,1,0,12,1,0,0,61,49,80,0,24,13,54,19,19,100.0,18,17,94.4,4,4,100.0,10,7,70.0,47,38,80.8,7,3,42.9,27,21,77.8,27,25,92.6,0,0,0.0,0,3,2,66.7,4,1,25.0,2,1,50.0,6,2,5,0,2,1,0,1,0,0,2023,인천(A),5,right,CB2,정발
2023,포항,30R,수원FC(H),2,신광훈,DF,17,58,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,36,32,89,0,14,12,86,5,5,100.0,17,15,88.2,9,6,66.7,5,4,80.0,22,22,100.0,8,8,100.0,15,13,86.7,13,11,84.6,3,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,3,3,2,1,2,0,0,0,2023,수원FC(H),2,right,CB1,정발x
2023,포항,30R,수원FC(H),3,하창래,DF,45,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,49,45,92,0,29,25,86,2,2,100.0,18,18,100.0,3,1,33.3,21,20,95.2,25,24,96.0,6,3,50.0,27,26,96.3,16,16,100.0,0,0,0.0,0,0,0,0.0,4,3,75.0,1,0,0.0,6,1,1,2,1,0,2,0,1,0,2023,수원FC(H),3,right,RB,정발x
2023,포항,30R,수원FC(H),4,완델손,DF,77,97,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,53,46,87,1,22,15,68,15,15,100.0,16,16,100.0,11,9,81.8,17,14,82.4,25,23,92.0,8,5,62.5,9,7,77.8,36,34,94.4,3,2,66.7,0,1,1,100.0,0,0,0.0,2,1,50.0,1,4,2,7,1,0,0,1,0,0,2023,수원FC(H),4,,LB,정발x
2023,포항,30R,수원FC(H),5,그랜트,DF,5,97,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,58,53,91,1,37,33,89,4,4,100.0,17,16,94.1,3,2,66.7,23,21,91.3,32,30,93.8,9,5,55.6,23,22,95.6,26,26,100.0,0,0,0.0,0,3,1,33.3,8,5,62.5,3,1,33.3,8,3,3,5,1,0,0,1,0,0,2023,수원FC(H),5,,CB2,정발x
2023,포항,31R,대구(A),2,박찬용,DF,20,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67,65,97,0,28,26,93,2,2,100.0,37,37,100.0,0,0,0.0,9,9,100.0,58,56,96.6,1,0,0.0,29,28,96.6,37,37,100.0,0,0,0.0,0,2,1,50.0,3,1,33.3,3,1,33.3,5,2,2,2,3,0,0,0,0,0,2023,대구(A),2,right,CB1,정발x
2023,포항,31R,대구(A),3,박승욱,DF,14,97,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,86,70,81,0,31,20,65,20,20,100.0,35,30,85.7,26,18,69.2,15,13,86.7,45,39,86.7,4,2,50.0,23,17,73.9,59,51,86.4,2,0,0.0,0,2,1,50.0,5,3,60.0,2,0,0.0,7,2,4,2,0,1,2,0,0,0,2023,대구(A),3,right,RB,정발
2023,포항,31R,대구(A),4,그랜트,DF,5,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94,87,93,0,52,45,87,2,2,100.0,40,40,100.0,3,2,66.7,18,16,88.9,73,69,94.5,8,4,50.0,49,46,93.9,37,37,100.0,0,0,0.0,0,0,0,0.0,7,4,57.1,3,2,66.7,11,2,0,3,1,1,1,1,0,0,2023,대구(A),4,,CB2,정발x
2023,포항,31R,대구(A),5,완델손,DF,77,97,0,0,2,0,1,1,0,2,0,2,0,10,0,0,0,77,66,86,0,22,12,55,25,25,100.0,30,29,96.7,26,21,80.8,13,10,76.9,38,35,92.1,3,2,66.7,22,17,77.3,52,47,90.4,2,1,50.0,0,3,0,0.0,1,1,100.0,5,2,40.0,2,1,5,6,4,2,0,1,0,0,2023,대구(A),5,,LB,정발x
2023,포항,32R,울산(H),2,그랜트,DF,5,99,0,0,1,1,0,0,0,1,0,4,0,1,0,0,0,83,75,90,0,43,36,84,8,8,100.0,32,31,96.9,5,4,80.0,41,37,90.2,37,34,91.9,13,9,69.2,42,39,92.9,28,27,96.4,0,0,0.0,0,0,0,0.0,7,5,71.4,1,0,0.0,7,7,1,10,1,0,0,0,0,0,2023,울산(H),2,,CB1,정발x
2023,포항,32R,울산(H),3,하창래,DF,45,99,0,0,1,0,0,1,1,0,1,2,0,0,0,0,0,65,58,89,0,23,16,70,2,2,100.0,40,40,100.0,1,1,100.0,36,30,83.3,28,27,96.4,9,4,44.4,31,30,96.8,25,24,96.0,0,0,0.0,0,3,0,0.0,10,9,90.0,0,0,0.0,15,6,1,10,0,0,3,0,0,0,2023,울산(H),3,right,RB,정발x
2023,포항,32R,울산(H),4,신광훈,DF,17,60,0,0,0,0,0,0,0,0,0,1,0,8,1,1,100,70,57,81,0,43,31,72,7,7,100.0,20,19,95.0,7,4,57.1,19,16,84.2,44,37,84.1,7,5,71.4,29,22,75.9,34,30,88.2,4,0,0.0,0,2,2,100.0,2,2,100.0,1,0,0.0,5,1,3,6,1,0,1,1,0,0,2023,울산(H),4,right,LB,정발x
2023,포항,32R,울산(H),5,완델손,DF,77,99,0,0,0,0,0,0,0,0,0,3,0,8,2,0,0,62,55,89,1,21,14,67,19,19,100.0,22,22,100.0,12,11,91.7,12,12,100.0,38,32,84.2,4,2,50.0,19,17,89.5,39,36,92.3,7,1,14.3,0,0,0,0.0,3,1,33.3,1,0,0.0,1,3,2,3,1,1,1,1,0,0,2023,울산(H),5,,CB2,정발x
2023,포항,33R,수원(A),2,하창래,DF,45,101,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,94,87,93,0,40,37,93,2,2,100.0,52,48,92.3,2,0,0.0,23,20,87.0,69,67,97.1,9,7,77.8,44,44,100.0,41,36,87.8,0,0,0.0,0,1,1,100.0,10,7,70.0,3,1,33.3,9,13,2,9,2,1,1,2,0,0,2023,수원(A),2,right,LB,정발x
2023,포항,33R,수원(A),3,신광훈,DF,17,101,0,0,1,0,0,1,0,1,0,3,0,11,0,0,0,106,91,86,2,52,39,75,17,16,94.1,37,36,97.3,14,14,100.0,22,15,68.2,70,62,88.6,6,2,33.3,55,49,89.1,45,40,88.9,5,3,60.0,0,1,0,0.0,5,3,60.0,3,0,0.0,5,5,3,0,1,1,1,4,0,0,2023,수원(A),3,right,CB1,정발x
2023,포항,33R,수원(A),4,박찬용,DF,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,32,84,0,15,11,73,2,2,100.0,21,19,90.5,0,0,0.0,10,8,80.0,28,24,85.7,6,2,33.3,7,7,100.0,25,23,92.0,0,0,0.0,0,0,0,0.0,5,1,20.0,1,1,100.0,1,4,2,2,0,0,0,1,0,0,2023,수원(A),4,right,RB,정발x
2023,포항,33R,수원(A),5,박승욱,DF,14,101,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,90,83,92,0,36,30,83,19,19,100.0,35,34,97.1,27,24,88.9,11,10,90.9,52,49,94.2,6,4,66.7,31,30,96.8,53,49,92.4,1,0,0.0,1,3,1,33.3,4,2,50.0,1,1,100.0,3,3,1,6,1,0,1,1,0,0,2023,수원(A),5,right,CB2,정발
2023,포항,34R,인천(H),2,하창래,DF,45,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75,72,96,0,25,23,92,3,3,100.0,47,46,97.9,3,2,66.7,28,28,100.0,44,42,95.4,13,13,100.0,42,42,100.0,20,17,85.0,0,0,0.0,0,6,5,83.3,2,1,50.0,3,2,66.7,5,9,7,1,3,0,1,0,0,0,2023,인천(H),2,right,LB,정발x
2023,포항,34R,인천(H),3,박승욱,DF,14,99,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,89,80,90,1,30,24,80,24,23,95.8,35,33,94.3,18,14,77.8,16,13,81.2,55,53,96.4,5,4,80.0,28,25,89.3,56,51,91.1,2,0,0.0,0,4,0,0.0,4,3,75.0,2,1,50.0,6,6,1,2,3,0,1,2,0,0,2023,인천(H),3,right,CB1,정발x
2023,포항,34R,인천(H),4,박찬용,DF,20,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,78,96,0,35,34,97,4,3,75.0,42,41,97.6,0,0,0.0,24,21,87.5,57,57,100.0,13,13,100.0,38,37,97.4,30,28,93.3,0,0,0.0,0,1,1,100.0,1,1,100.0,2,0,0.0,10,3,5,7,0,0,2,1,0,0,2023,인천(H),4,right,RB,정발x
2023,포항,34R,인천(H),5,신광훈,DF,17,63,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,79,66,84,0,38,26,68,15,15,100.0,26,25,96.2,7,7,100.0,14,12,85.7,58,47,81.0,9,4,44.4,34,31,91.2,36,31,86.1,3,0,0.0,0,2,0,0.0,2,1,50.0,2,1,50.0,2,2,1,5,2,0,1,0,0,0,2023,인천(H),5,right,CB2,정발
2023,포항,35R,전북(A),2,박찬용,DF,20,109,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,64,55,86,0,26,17,65,4,4,100.0,34,34,100.0,0,0,0.0,35,29,82.9,29,26,89.7,10,5,50.0,36,33,91.7,18,17,94.4,0,0,0.0,0,3,1,33.3,9,5,55.6,3,1,33.3,5,7,2,4,4,0,0,1,0,0,2023,전북(A),2,right,CB1,정발x
2023,포항,35R,전북(A),3,그랜트,DF,5,109,0,0,0,0,0,0,0,0,0,4,0,0,1,1,100,80,74,93,0,37,31,84,8,8,100.0,35,35,100.0,0,0,0.0,39,34,87.2,41,40,97.6,14,8,57.1,37,37,100.0,29,29,100.0,0,0,0.0,0,4,2,50.0,15,11,73.3,1,1,100.0,16,5,3,4,5,1,2,0,0,0,2023,전북(A),3,,RB,정발x
2023,포항,35R,전북(A),4,심상민,DF,2,109,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,50,43,86,0,21,14,67,19,19,100.0,10,10,100.0,7,7,100.0,14,11,78.6,29,25,86.2,4,2,50.0,18,15,83.3,28,26,92.9,3,0,0.0,0,3,0,0.0,2,1,50.0,2,1,50.0,2,3,0,4,2,0,0,2,0,0,2023,전북(A),4,left,CB2,정발x
2023,포항,35R,전북(A),5,김용환,DF,3,32,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,12,92,0,4,3,75,8,8,100.0,1,1,100.0,1,1,100.0,9,8,88.9,3,3,100.0,0,0,0.0,5,5,100.0,8,7,87.5,0,0,0.0,0,3,1,33.3,0,0,0.0,0,0,0.0,1,1,1,0,0,0,0,0,0,0,2023,전북(A),5,,LB,정발x
2023,포항,36R,울산(A),2,신광훈,DF,17,48,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,12,80,1,6,4,67,6,6,100.0,3,2,66.7,1,1,100.0,8,5,62.5,6,6,100.0,2,1,50.0,4,3,75.0,9,8,88.9,1,1,100.0,0,2,1,50.0,1,1,100.0,0,0,0.0,1,0,2,0,0,0,1,1,0,0,2023,울산(A),2,right,CB1,정발x
2023,포항,36R,울산(A),3,그랜트,DF,5,104,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,73,64,88,0,36,29,81,6,6,100.0,31,29,93.6,6,6,100.0,30,28,93.3,37,30,81.1,8,6,75.0,31,28,90.3,34,30,88.2,0,0,0.0,0,4,3,75.0,5,3,60.0,2,2,100.0,4,8,4,10,3,0,1,0,1,0,2023,울산(A),3,,LB,정발x
2023,포항,36R,울산(A),4,박승욱,DF,14,104,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,63,52,83,0,32,25,78,9,9,100.0,22,18,81.8,7,6,85.7,23,18,78.3,33,28,84.8,3,1,33.3,16,11,68.8,44,40,90.9,2,0,0.0,0,3,1,33.3,3,1,33.3,4,2,50.0,2,7,0,0,1,0,0,0,0,0,2023,울산(A),4,right,RB,정발
2023,포항,36R,울산(A),5,하창래,DF,45,104,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,54,47,87,0,27,22,82,8,7,87.5,19,18,94.7,0,0,0.0,30,25,83.3,24,22,91.7,0,0,0.0,26,21,80.8,28,26,92.9,0,0,0.0,0,2,1,50.0,5,5,100.0,2,2,100.0,6,4,2,4,5,0,2,1,1,0,2023,울산(A),5,right,CB2,정발x
2023,포항,37R,대구(H),2,하창래,DF,45,99,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,56,52,93,0,31,27,87,6,6,100.0,19,19,100.0,3,3,100.0,18,17,94.4,35,32,91.4,4,3,75.0,17,15,88.2,35,34,97.1,0,0,0.0,2,1,1,100.0,2,1,50.0,3,1,33.3,4,13,3,1,3,0,1,0,0,0,2023,대구(H),2,right,RB,정발x
2023,포항,37R,대구(H),3,박찬용,DF,20,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72,63,88,0,37,30,81,1,1,100.0,34,32,94.1,2,2,100.0,22,20,90.9,48,41,85.4,7,3,42.9,21,19,90.5,44,41,93.2,0,0,0.0,0,4,1,25.0,4,1,25.0,3,2,66.7,4,4,4,2,0,0,0,1,0,0,2023,대구(H),3,right,CB1,정발x
2023,포항,37R,대구(H),4,심상민,DF,2,99,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,68,56,82,0,28,18,64,18,18,100.0,22,20,90.9,15,10,66.7,9,7,77.8,44,39,88.6,7,3,42.9,21,15,71.4,40,38,95.0,5,0,0.0,0,0,0,0.0,3,0,0.0,1,0,0.0,1,4,2,5,2,0,1,1,0,0,2023,대구(H),4,left,LB,정발
2023,포항,37R,대구(H),5,박승욱,DF,14,99,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,77,56,73,1,33,15,46,14,14,100.0,30,27,90.0,21,17,81.0,11,5,45.4,45,34,75.6,10,6,60.0,20,12,60.0,47,38,80.8,2,0,0.0,0,2,1,50.0,4,1,25.0,3,1,33.3,1,3,4,5,3,0,4,1,1,0,2023,대구(H),5,right,CB2,정발
2023,포항,38R,광주(A),2,신광훈,DF,17,99,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,24,20,83,0,14,10,71,10,10,100.0,0,0,0.0,0,0,0.0,16,14,87.5,8,6,75.0,6,4,66.7,9,7,77.8,9,9,100.0,1,0,0.0,0,1,1,100.0,3,3,100.0,3,3,100.0,5,4,4,2,3,0,2,1,0,0,2023,광주(A),2,right,CB1,정발x
2023,포항,38R,광주(A),3,하창래,DF,45,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,84,0,11,6,55,3,3,100.0,17,17,100.0,0,0,0.0,28,23,82.1,3,3,100.0,3,1,33.3,14,13,92.9,14,12,85.7,0,0,0.0,0,1,0,0.0,5,2,40.0,0,0,0.0,6,3,6,1,3,2,1,0,0,0,2023,광주(A),3,right,RB,정발x
2023,포항,38R,광주(A),4,심상민,DF,2,99,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17,13,76,0,8,4,50,5,5,100.0,4,4,100.0,1,1,100.0,11,10,90.9,5,2,40.0,3,1,33.3,9,7,77.8,5,5,100.0,0,0,0.0,1,1,0,0.0,1,0,0.0,2,1,50.0,4,0,3,1,4,0,0,2,0,0,2023,광주(A),4,left,LB,정발
2023,포항,38R,광주(A),5,그랜트,DF,5,99,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,34,30,88,0,9,7,78,2,2,100.0,23,21,91.3,0,0,0.0,29,25,86.2,5,5,100.0,4,3,75.0,20,18,90.0,10,9,90.0,0,0,0.0,0,0,0,0.0,1,1,100.0,2,2,100.0,10,5,1,2,2,0,0,1,0,0,2023,광주(A),5,,CB2,정발x
2023,제주,26R,수원FC(H),2,연제운,DF,3,99,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,42,35,83,0,21,14,67,6,6,100.0,15,15,100.0,2,2,100.0,17,14,82.4,23,19,82.6,8,3,37.5,12,11,91.7,22,21,95.4,0,0,0.0,0,0,0,0.0,3,1,33.3,0,0,0.0,4,7,2,2,2,0,0,0,0,0,2023,수원FC(H),2,right,CB2,정발
2023,제주,26R,수원FC(H),3,정운,DF,13,99,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,56,52,93,2,24,21,88,12,12,100.0,20,19,95.0,10,10,100.0,5,4,80.0,41,38,92.7,7,6,85.7,13,13,100.0,36,33,91.7,3,0,0.0,0,2,1,50.0,3,2,66.7,1,0,0.0,4,6,1,1,1,0,1,1,0,0,2023,수원FC(H),3,left,LB,정발
2023,제주,26R,수원FC(H),4,임채민,DF,26,99,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,39,35,90,0,20,16,80,1,1,100.0,18,18,100.0,0,0,0.0,8,7,87.5,31,28,90.3,8,4,50.0,13,13,100.0,18,18,100.0,0,0,0.0,0,2,1,50.0,5,3,60.0,2,0,0.0,5,3,3,2,1,0,1,1,0,0,2023,수원FC(H),4,right,CB1,정발x
2023,제주,26R,수원FC(H),5,임창우,DF,28,89,0,1,1,1,0,0,0,1,0,1,0,9,1,1,100,41,35,85,1,16,12,75,5,5,100.0,20,18,90.0,10,8,80.0,8,5,62.5,23,22,95.6,5,2,40.0,16,13,81.2,20,20,100.0,2,1,50.0,0,1,0,0.0,1,1,100.0,3,0,0.0,5,1,2,4,1,0,0,0,0,0,2023,수원FC(H),5,right,RB,정발
2023,제주,27R,수원(A),2,임채민,DF,26,100,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,53,47,89,0,24,18,75,8,8,100.0,21,21,100.0,0,0,0.0,18,16,88.9,35,31,88.6,10,5,50.0,19,18,94.7,24,24,100.0,0,0,0.0,1,0,0,0.0,1,0,0.0,2,1,50.0,4,7,4,1,2,0,0,0,0,0,2023,수원(A),2,right,CB1,정발x
