시즌(년도)_x,소속,라운드,상대팀_x,No._x,선수명,포지션,등번호,출전시간(분),득점,도움,슈팅,유효슈팅,블락된슈팅,벗어난슈팅,PA내슈팅,PA외슈팅,오프사이드,프리킥,코너킥,스로인,드리블시도,드리블성공,드리블성공%,패스시도,패스성공,패스성공%,키패스,전방패스시도,전방패스성공,전방패스성공%,후방패스시도,후방패스성공,후방패스성공%,횡패스시도,횡패스성공,횡패스성공%,공격진영패스시도,공격진영패스성공,공격진영패스성공%,수비진영패스시도,수비진영패스성공,수비진영패스성공%,중앙진영패스시도,중앙진영패스성공,중앙진영패스성공%,롱패스시도,롱패스성공,롱패스성공%,중거리패스시도,중거리패스성공,중거리패스성공%,단거리패스시도,단거리패스성공,단거리패스성공%,크로스시도,크로스성공,크로스성공%,지상경합시도,지상경합성공,지상경합성공%,공중경합시도,공중경합성공,공중경합성공%,태클시도,태클성공,태클성공%,클리어링,인터셉트,차단,획득,블락,볼미스,파울,피파울,경고,퇴장,탈압박,시즌(년도)_y,상대팀_y,No._y,주발,포지션 상세,정발여부
2021,수원,24R,대구(A),4,장호익,DF,35,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,33,89,0,25,22,88,3,3,100.0,9,8,88.9,1,1,100.0,13,10,76.9,23,22,95.6,2,1,50.0,10,9,90.0,25,23,92.0,0,0,0.0,12,7,58.3,6,4,66.7,1,1,100.0,5,7,7,5,0,0,0,2,0,0,0,2021.0,대구(A),4.0,,,정발x
2021,수원,25R,성남(H),2,장호익,DF,35,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,26,81,0,15,11,73,3,2,66.7,14,13,92.9,0,0,0.0,7,5,71.4,25,21,84.0,1,1,100.0,15,11,73.3,16,14,87.5,0,0,0.0,1,0,0.0,1,1,100.0,1,1,100.0,0,2,1,6,1,0,1,0,0,0,0,2021.0,성남(H),2.0,,,정발x
2021,수원,25R,성남(H),3,헨리,DF,4,95,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,61,58,95,2,38,35,92,4,4,100.0,19,19,100.0,2,2,100.0,18,17,94.4,41,39,95.1,7,6,85.7,30,28,93.3,24,24,100.0,0,0,0.0,3,2,66.7,8,6,75.0,2,1,50.0,4,1,6,7,0,0,1,0,1,0,0,2021.0,성남(H),3.0,right,,정발x
2021,수원,25R,성남(H),4,민상기,DF,39,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64,59,92,0,16,12,75,2,2,100.0,46,45,97.8,4,3,75.0,15,14,93.3,45,42,93.3,7,3,42.9,41,40,97.6,16,16,100.0,1,0,0.0,4,3,75.0,3,1,33.3,2,1,50.0,2,0,6,5,0,0,1,2,0,0,0,2021.0,성남(H),4.0,left,,정발x
2021,수원,26R,울산(A),2,장호익,DF,35,97,0,0,0,0,0,0,0,0,0,2,0,0,1,1,100,39,33,85,0,20,16,80,3,3,100.0,16,14,87.5,0,0,0.0,14,9,64.3,25,24,96.0,3,3,100.0,11,10,90.9,25,20,80.0,0,0,0.0,8,3,37.5,4,2,50.0,1,1,100.0,2,2,6,10,0,0,0,4,0,0,0,2021.0,울산(A),2.0,,,정발x
2021,수원,26R,울산(A),3,민상기,DF,39,97,0,0,1,0,0,1,1,0,0,2,0,0,2,1,50,24,19,79,0,9,4,44,2,2,100.0,13,13,100.0,2,1,50.0,12,11,91.7,10,7,70.0,3,1,33.3,16,14,87.5,5,4,80.0,1,0,0.0,2,1,50.0,4,3,75.0,0,0,0.0,4,1,2,8,2,1,0,1,0,0,0,2021.0,울산(A),3.0,left,,정발x
2021,수원,26R,울산(A),4,헨리,DF,4,97,0,0,0,0,0,0,0,0,0,1,0,0,2,1,50,34,26,76,0,22,15,68,4,4,100.0,8,7,87.5,0,0,0.0,20,15,75.0,14,11,78.6,6,0,0.0,22,22,100.0,6,4,66.7,0,0,0.0,6,2,33.3,1,1,100.0,2,0,0.0,5,1,4,7,0,0,0,1,1,0,1,2021.0,울산(A),4.0,right,,정발x
2021,수원,27R,수원FC(H),2,민상기,DF,39,96,0,0,0,0,0,0,0,0,0,1,0,0,1,1,100,40,34,85,0,18,13,72,5,5,100.0,17,16,94.1,3,2,66.7,20,18,90.0,17,14,82.4,4,2,50.0,18,17,94.4,18,15,83.3,0,0,0.0,5,2,40.0,8,4,50.0,3,2,66.7,4,5,5,5,1,0,1,0,0,0,0,2021.0,수원FC(H),2.0,left,,정발x
2021,수원,27R,수원FC(H),3,장호익,DF,35,52,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,36,33,92,0,22,19,86,2,2,100.0,12,12,100.0,0,0,0.0,18,15,83.3,18,18,100.0,1,0,0.0,12,10,83.3,23,23,100.0,0,0,0.0,0,0,0.0,4,1,25.0,1,0,0.0,2,3,0,3,0,1,2,2,2,0,0,2021.0,수원FC(H),3.0,,,정발x
2021,수원,27R,수원FC(H),4,헨리,DF,4,96,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,33,26,79,0,20,14,70,4,4,100.0,9,8,88.9,0,0,0.0,16,12,75.0,17,14,82.4,6,2,33.3,14,13,92.9,13,11,84.6,0,0,0.0,8,4,50.0,3,1,33.3,1,1,100.0,3,0,6,11,0,0,1,0,0,0,2,2021.0,수원FC(H),4.0,right,,정발x
2021,수원,28R,포항(A),2,헨리,DF,4,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,38,75,0,27,15,56,3,3,100.0,21,20,95.2,1,1,100.0,22,16,72.7,28,21,75.0,11,4,36.4,25,22,88.0,15,12,80.0,0,0,0.0,7,6,85.7,7,6,85.7,2,2,100.0,3,4,7,10,0,0,3,1,0,0,1,2021.0,포항(A),2.0,right,,정발x
2021,수원,28R,포항(A),3,박대원,DF,33,93,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,72,66,92,0,34,29,85,22,22,100.0,16,15,93.8,2,2,100.0,12,12,100.0,58,52,89.7,2,1,50.0,28,24,85.7,42,41,97.6,0,0,0.0,4,3,75.0,4,2,50.0,0,0,0.0,2,3,1,8,0,0,1,2,0,0,0,2021.0,포항(A),3.0,right,,정발x
2021,수원,28R,포항(A),4,민상기,DF,39,93,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,64,62,97,0,24,22,92,4,4,100.0,36,36,100.0,2,1,50.0,27,26,96.3,35,35,100.0,3,3,100.0,27,27,100.0,34,32,94.1,0,0,0.0,3,0,0.0,4,1,25.0,2,1,50.0,4,1,1,11,0,0,0,0,0,0,1,2021.0,포항(A),4.0,left,,정발x
2021,수원,29R,광주(H),2,장호익,DF,35,96,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,57,51,89,0,36,30,83,3,3,100.0,18,18,100.0,1,1,100.0,16,15,93.8,40,35,87.5,9,5,55.6,24,22,91.7,24,24,100.0,0,0,0.0,4,2,50.0,3,2,66.7,2,1,50.0,5,1,3,8,2,0,1,2,0,0,1,2021.0,광주(H),2.0,,,정발x
2021,수원,29R,광주(H),3,민상기,DF,39,96,1,0,1,1,0,0,1,0,0,2,0,0,1,0,0,65,58,89,0,20,14,70,2,2,100.0,43,42,97.7,1,1,100.0,31,25,80.6,33,32,97.0,7,5,71.4,39,36,92.3,19,17,89.5,1,1,100.0,1,1,100.0,5,4,80.0,1,1,100.0,0,1,4,13,2,0,1,0,1,0,0,2021.0,광주(H),3.0,left,,정발x
2021,수원,29R,광주(H),4,박대원,DF,33,96,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,65,58,89,0,32,26,81,10,9,90.0,23,23,100.0,0,0,0.0,20,15,75.0,45,43,95.6,3,3,100.0,28,25,89.3,34,30,88.2,0,0,0.0,2,1,50.0,5,2,40.0,0,0,0.0,0,1,3,15,0,0,2,1,0,0,0,2021.0,광주(H),4.0,right,,정발x
2021,수원,30R,전북(A),2,헨리,DF,4,97,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,35,25,71,1,23,14,61,2,2,100.0,10,9,90.0,1,0,0.0,17,11,64.7,17,14,82.4,3,1,33.3,18,14,77.8,14,10,71.4,0,0,0.0,6,5,83.3,6,5,83.3,3,2,66.7,2,4,8,10,0,0,0,0,0,0,1,2021.0,전북(A),2.0,right,,정발x
2021,수원,30R,전북(A),3,민상기,DF,39,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,30,25,83,1,8,5,63,3,2,66.7,19,18,94.7,2,1,50.0,16,13,81.2,12,11,91.7,2,2,100.0,17,14,82.4,11,9,81.8,0,0,0.0,3,2,66.7,5,3,60.0,1,1,100.0,5,3,3,4,1,1,2,1,0,0,1,2021.0,전북(A),3.0,left,,정발x
2021,수원,30R,전북(A),4,장호익,DF,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,100,0,6,6,100,1,1,100.0,3,3,100.0,1,1,100.0,4,4,100.0,5,5,100.0,1,1,100.0,1,1,100.0,8,8,100.0,0,0,0.0,2,1,50.0,1,0,0.0,0,0,0.0,0,1,2,3,0,0,2,4,0,0,0,2021.0,전북(A),4.0,,,정발x
2021,수원,31R,강원(H),2,헨리,DF,4,102,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,31,20,65,0,18,7,39,5,5,100.0,8,8,100.0,0,0,0.0,13,9,69.2,18,11,61.1,7,1,14.3,13,10,76.9,11,9,81.8,0,0,0.0,7,5,71.4,5,4,80.0,2,1,50.0,8,3,3,3,1,0,2,0,1,0,2,2021.0,강원(H),2.0,right,,정발x
2021,수원,31R,강원(H),3,장호익,DF,35,102,0,0,1,0,0,1,0,1,0,1,0,2,1,1,100,44,34,77,0,27,18,67,5,5,100.0,12,11,91.7,0,0,0.0,24,15,62.5,20,19,95.0,8,2,25.0,14,12,85.7,22,20,90.9,0,0,0.0,5,5,100.0,4,3,75.0,2,1,50.0,1,3,4,6,0,0,0,1,0,0,1,2021.0,강원(H),3.0,,,정발x
2021,수원,31R,강원(H),4,민상기,DF,39,102,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,28,24,86,0,10,7,70,1,1,100.0,17,16,94.1,1,0,0.0,14,12,85.7,13,12,92.3,6,4,66.7,13,13,100.0,9,7,77.8,0,0,0.0,8,4,50.0,9,7,77.8,1,1,100.0,8,2,8,5,3,0,2,1,0,0,0,2021.0,강원(H),4.0,left,,정발x
2021,수원,32R,서울(H),2,박대원,DF,33,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,88,1,21,17,81,4,4,100.0,15,14,93.3,2,2,100.0,16,12,75.0,22,21,95.4,11,8,72.7,16,14,87.5,13,13,100.0,0,0,0.0,3,1,33.3,2,1,50.0,0,0,0.0,1,0,2,5,0,0,1,0,0,0,0,2021.0,서울(H),2.0,right,,정발x
2021,수원,32R,서울(H),3,민상기,DF,39,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,88,1,17,11,65,4,4,100.0,38,37,97.4,1,1,100.0,25,22,88.0,33,29,87.9,12,6,50.0,28,27,96.4,19,19,100.0,0,0,0.0,6,4,66.7,6,3,50.0,0,0,0.0,5,3,4,9,2,0,1,0,0,0,0,2021.0,서울(H),3.0,left,,정발x
2021,수원,32R,서울(H),4,장호익,DF,35,95,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,66,58,88,0,36,29,81,6,6,100.0,24,23,95.8,0,0,0.0,27,21,77.8,39,37,94.9,3,3,100.0,33,29,87.9,30,26,86.7,0,0,0.0,16,10,62.5,5,2,40.0,3,2,66.7,1,2,16,5,2,0,1,1,1,0,0,2021.0,서울(H),4.0,,,정발x
2021,수원,33R,인천(A),2,양상민,DF,3,96,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,66,51,77,0,41,28,68,7,7,100.0,18,16,88.9,1,1,100.0,21,14,66.7,44,36,81.8,14,5,35.7,25,21,84.0,27,25,92.6,0,0,0.0,4,4,100.0,9,6,66.7,0,0,0.0,4,3,4,10,1,0,2,1,0,0,0,2021.0,인천(A),2.0,left,,정발x
2021,수원,33R,인천(A),3,헨리,DF,4,96,0,0,1,0,0,1,1,0,0,5,0,0,1,1,100,46,37,80,0,28,20,71,0,0,0.0,18,17,94.4,0,0,0.0,20,15,75.0,26,22,84.6,10,6,60.0,20,17,85.0,16,14,87.5,0,0,0.0,7,6,85.7,9,5,55.6,0,0,0.0,4,2,9,13,0,0,0,0,0,0,1,2021.0,인천(A),3.0,right,,정발x
2021,수원,33R,인천(A),4,민상기,DF,39,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,48,94,0,19,16,84,1,1,100.0,31,31,100.0,0,0,0.0,31,29,93.6,20,19,95.0,5,3,60.0,29,28,96.6,17,17,100.0,0,0,0.0,1,0,0.0,4,1,25.0,0,0,0.0,2,1,3,15,0,0,0,0,0,0,1,2021.0,인천(A),4.0,left,,정발x
2021,수원,34R,전북(H),2,민상기,DF,39,94,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,41,38,93,0,14,12,86,1,0,0.0,26,26,100.0,1,0,0.0,12,11,91.7,28,27,96.4,5,4,80.0,25,25,100.0,11,9,81.8,0,0,0.0,4,1,25.0,4,1,25.0,4,1,25.0,2,3,1,4,0,1,2,0,0,0,0,2021.0,전북(H),2.0,left,,정발x
2021,수원,34R,전북(H),3,장호익,DF,35,88,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,59,56,95,0,31,28,90,6,6,100.0,22,22,100.0,2,2,100.0,13,13,100.0,44,41,93.2,5,5,100.0,19,17,89.5,35,34,97.1,0,0,0.0,5,2,40.0,1,0,0.0,1,0,0.0,1,3,2,15,0,0,2,1,1,0,0,2021.0,전북(H),3.0,,,정발x
2021,수원,34R,전북(H),4,헨리,DF,4,94,0,0,0,0,0,0,0,0,0,1,0,0,2,1,50,41,34,83,0,25,18,72,4,4,100.0,12,12,100.0,1,0,0.0,8,6,75.0,32,28,87.5,7,3,42.9,26,24,92.3,8,7,87.5,0,0,0.0,3,1,33.3,5,4,80.0,3,2,66.7,1,2,8,0,1,0,1,0,0,0,1,2021.0,전북(H),4.0,right,,정발x
2021,수원,35R,제주(A),2,헨리,DF,4,96,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,63,55,87,0,27,19,70,4,4,100.0,32,32,100.0,1,0,0.0,34,30,88.2,28,25,89.3,12,9,75.0,37,35,94.6,14,11,78.6,0,0,0.0,8,5,62.5,8,4,50.0,3,2,66.7,2,5,6,15,0,0,3,0,1,0,1,2021.0,제주(A),2.0,right,,정발x
2021,수원,35R,제주(A),3,양상민,DF,3,96,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,67,54,81,0,36,25,69,8,8,100.0,23,21,91.3,5,4,80.0,11,10,90.9,51,40,78.4,6,3,50.0,36,32,88.9,25,19,76.0,0,0,0.0,4,3,75.0,5,3,60.0,0,0,0.0,1,5,1,14,0,2,2,0,0,0,0,2021.0,제주(A),3.0,left,,정발x
2021,수원,35R,제주(A),4,장호익,DF,35,96,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,77,72,94,1,41,36,88,7,7,100.0,29,29,100.0,4,4,100.0,21,20,95.2,52,48,92.3,8,6,75.0,38,36,94.7,31,30,96.8,0,0,0.0,6,4,66.7,1,1,100.0,1,0,0.0,0,4,3,10,1,0,1,3,1,0,0,2021.0,제주(A),4.0,,,정발x
2021,수원,36R,대구(A),2,박대원,DF,33,98,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,56,46,82,0,30,21,70,10,10,100.0,16,15,93.8,1,0,0.0,15,9,60.0,40,37,92.5,4,0,0.0,36,33,91.7,16,13,81.2,1,0,0.0,5,4,80.0,14,11,78.6,0,0,0.0,3,3,15,17,0,0,2,0,0,0,0,2021.0,대구(A),2.0,right,,정발x
2021,수원,36R,대구(A),3,최정원,DF,2,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,54,87,0,30,22,73,1,1,100.0,31,31,100.0,0,0,0.0,17,11,64.7,45,43,95.6,7,2,28.6,31,28,90.3,24,24,100.0,0,0,0.0,1,1,100.0,7,3,42.9,0,0,0.0,4,3,3,17,0,0,0,0,0,0,0,2021.0,대구(A),3.0,left,,정발x
2021,수원,36R,대구(A),4,양상민,DF,3,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72,62,86,0,43,35,81,8,7,87.5,21,20,95.2,2,0,0.0,6,4,66.7,64,58,90.6,4,3,75.0,24,19,79.2,44,40,90.9,1,0,0.0,3,2,66.7,5,3,60.0,0,0,0.0,2,2,6,6,0,0,2,0,0,0,1,2021.0,대구(A),4.0,left,,정발x
2021,수원,37R,울산(H),2,민상기,DF,39,97,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,17,100,0,9,9,100,1,1,100.0,7,7,100.0,1,1,100.0,11,11,100.0,5,5,100.0,5,5,100.0,7,7,100.0,5,5,100.0,1,1,100.0,4,3,75.0,9,8,88.9,1,1,100.0,7,0,11,7,0,0,1,0,0,0,0,2021.0,울산(H),2.0,left,,정발x
2021,수원,37R,울산(H),3,장호익,DF,35,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,44,0,16,4,25,2,2,100.0,7,5,71.4,0,0,0.0,15,6,40.0,10,5,50.0,7,4,57.1,11,5,45.4,7,2,28.6,0,0,0.0,8,6,75.0,4,2,50.0,1,1,100.0,3,4,3,3,0,0,1,3,0,0,1,2021.0,울산(H),3.0,,,정발x
2021,수원,37R,울산(H),4,헨리,DF,4,97,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,12,71,0,12,8,67,1,1,100.0,4,3,75.0,0,0,0.0,6,4,66.7,11,8,72.7,5,2,40.0,6,6,100.0,6,4,66.7,0,0,0.0,6,1,16.7,5,4,80.0,2,2,100.0,1,1,7,7,1,0,1,1,0,0,0,2021.0,울산(H),4.0,right,,정발x
2021,수원,38R,수원FC(A),2,장호익,DF,35,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61,54,89,0,35,29,83,5,5,100.0,21,20,95.2,3,2,66.7,26,24,92.3,32,28,87.5,8,5,62.5,10,8,80.0,43,41,95.4,1,0,0.0,12,6,50.0,6,3,50.0,1,1,100.0,1,8,9,6,0,1,2,0,0,0,1,2021.0,수원FC(A),2.0,,,정발x
2021,수원,38R,수원FC(A),3,헨리,DF,4,95,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,36,28,78,0,24,18,75,3,3,100.0,9,7,77.8,1,0,0.0,15,9,60.0,20,19,95.0,6,3,50.0,16,12,75.0,14,13,92.9,0,0,0.0,7,4,57.1,5,3,60.0,0,0,0.0,0,2,4,7,0,0,0,0,0,0,1,2021.0,수원FC(A),3.0,right,,정발x
2021,수원,38R,수원FC(A),4,민상기,DF,39,95,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,34,30,88,0,17,13,77,2,2,100.0,15,15,100.0,0,0,0.0,21,19,90.5,13,11,84.6,5,4,80.0,16,13,81.2,13,13,100.0,0,0,0.0,2,0,0.0,4,2,50.0,0,0,0.0,5,1,3,7,2,0,1,1,0,0,0,2021.0,수원FC(A),4.0,left,,정발x
2021,포항,1R,인천(H),2,강상우,DF,10,94,0,0,2,2,0,0,2,0,0,4,2,5,1,0,0,70,53,76,3,22,14,64,19,18,94.7,29,21,72.4,22,12,54.6,14,12,85.7,34,29,85.3,10,5,50.0,23,18,78.3,37,30,81.1,10,2,20.0,8,3,37.5,8,3,37.5,0,0,0.0,1,2,4,8,0,0,1,5,0,0,0,2021.0,인천(H),2.0,right,LB,정발x
2021,포항,1R,인천(H),3,하창래,DF,5,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71,67,94,0,39,35,90,2,2,100.0,30,30,100.0,1,0,0.0,44,42,95.4,26,25,96.2,6,6,100.0,44,44,100.0,21,17,81.0,0,0,0.0,2,2,100.0,4,1,25.0,1,0,0.0,0,0,6,10,0,0,2,0,1,0,0,2021.0,인천(H),3.0,right,CB1,정발x
2021,포항,1R,인천(H),4,권완규,DF,13,94,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,82,70,85,0,36,24,67,4,4,100.0,42,42,100.0,1,0,0.0,43,35,81.4,38,35,92.1,13,6,46.2,47,44,93.6,22,20,90.9,1,0,0.0,4,3,75.0,11,10,90.9,1,1,100.0,2,4,12,13,0,0,1,1,0,0,0,2021.0,인천(H),4.0,right,CB2,정발
2021,포항,1R,인천(H),5,신광훈,DF,17,94,1,0,1,1,0,0,0,1,0,4,0,2,0,0,0,77,67,87,0,33,23,70,20,20,100.0,24,24,100.0,2,2,100.0,21,18,85.7,54,47,87.0,9,7,77.8,37,33,89.2,31,27,87.1,0,0,0.0,4,1,25.0,6,4,66.7,2,1,50.0,1,1,6,9,1,0,2,1,0,0,0,2021.0,인천(H),5.0,right,RB,정발
2021,포항,2R,강원(A),2,하창래,DF,5,95,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,102,93,91,0,45,39,87,9,7,77.8,48,47,97.9,0,0,0.0,66,60,90.9,36,33,91.7,21,18,85.7,44,42,95.4,37,33,89.2,0,0,0.0,8,6,75.0,9,7,77.8,0,0,0.0,3,7,4,19,0,1,1,0,0,0,0,2021.0,강원(A),2.0,right,CB1,정발x
2021,포항,2R,강원(A),3,권완규,DF,13,95,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,73,65,89,0,26,20,77,6,5,83.3,41,40,97.6,0,0,0.0,44,37,84.1,29,28,96.6,8,5,62.5,36,35,97.2,29,25,86.2,0,0,0.0,6,4,66.7,5,3,60.0,0,0,0.0,0,4,3,9,0,0,2,2,0,0,0,2021.0,강원(A),3.0,right,CB2,정발
2021,포항,2R,강원(A),4,강상우,DF,10,95,0,2,3,1,1,1,1,2,1,3,1,10,0,0,0,82,67,82,2,23,12,52,25,25,100.0,34,30,88.2,10,6,60.0,25,22,88.0,47,39,83.0,5,3,60.0,35,26,74.3,42,38,90.5,5,1,20.0,8,6,75.0,2,1,50.0,1,1,100.0,0,3,5,7,0,1,0,2,0,0,0,2021.0,강원(A),4.0,right,LB,정발x
2021,포항,2R,강원(A),5,신광훈,DF,17,95,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,77,65,84,0,26,17,65,19,19,100.0,32,29,90.6,11,9,81.8,14,11,78.6,52,45,86.5,15,9,60.0,33,29,87.9,29,27,93.1,1,0,0.0,9,6,66.7,2,2,100.0,2,1,50.0,0,2,6,4,0,0,2,1,1,0,0,2021.0,강원(A),5.0,right,RB,정발
2021,포항,3R,제주(A),2,전민광,DF,4,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,87,90,0,29,20,69,3,3,100.0,65,64,98.5,2,0,0.0,64,59,92.2,31,28,90.3,11,9,81.8,65,61,93.8,21,17,81.0,1,0,0.0,2,2,100.0,11,8,72.7,1,1,100.0,3,5,5,13,0,0,0,0,0,0,0,2021.0,제주(A),2.0,,CB1,정발x
2021,포항,3R,제주(A),3,권완규,DF,13,95,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,93,87,94,0,22,18,82,4,3,75.0,67,66,98.5,0,0,0.0,49,48,98.0,44,39,88.6,7,5,71.4,57,56,98.2,29,26,89.7,0,0,0.0,2,2,100.0,13,9,69.2,0,0,0.0,1,4,6,7,0,0,0,0,0,0,0,2021.0,제주(A),3.0,right,CB2,정발
2021,포항,3R,제주(A),4,신광훈,DF,17,95,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,92,71,77,0,38,19,50,21,20,95.2,33,32,97.0,9,6,66.7,28,20,71.4,55,45,81.8,13,7,53.8,34,30,88.2,45,34,75.6,0,0,0.0,5,2,40.0,3,1,33.3,0,0,0.0,0,3,3,11,0,1,0,1,0,0,0,2021.0,제주(A),4.0,right,RB,정발
2021,포항,3R,제주(A),5,강상우,DF,10,95,0,0,1,0,1,0,1,0,0,3,1,7,0,0,0,60,45,75,0,22,13,59,16,16,100.0,22,16,72.7,19,9,47.4,14,11,78.6,27,25,92.6,3,1,33.3,20,14,70.0,37,30,81.1,8,1,12.5,7,1,14.3,2,2,100.0,0,0,0.0,2,1,1,5,0,1,0,3,0,0,0,2021.0,제주(A),5.0,right,LB,정발x
2021,포항,4R,울산(H),2,권완규,DF,13,94,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,72,62,86,0,29,19,66,8,8,100.0,35,35,100.0,0,0,0.0,32,29,90.6,40,33,82.5,8,4,50.0,38,34,89.5,26,24,92.3,0,0,0.0,3,3,100.0,6,5,83.3,1,1,100.0,4,1,7,10,0,0,2,1,1,0,0,2021.0,울산(H),2.0,right,CB2,정발
2021,포항,4R,울산(H),3,전민광,DF,4,94,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,72,65,90,0,20,14,70,5,5,100.0,47,46,97.9,2,1,50.0,47,42,89.4,23,22,95.6,7,4,57.1,36,35,97.2,29,26,89.7,0,0,0.0,3,1,33.3,10,8,80.0,1,1,100.0,3,2,6,8,0,0,0,0,0,0,0,2021.0,울산(H),3.0,,CB1,정발x
2021,포항,4R,울산(H),4,신광훈,DF,17,94,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,76,64,84,0,37,28,76,20,20,100.0,19,16,84.2,14,10,71.4,13,10,76.9,49,44,89.8,10,4,40.0,29,26,89.7,37,34,91.9,1,0,0.0,3,1,33.3,2,2,100.0,0,0,0.0,0,2,3,13,0,0,3,2,0,0,0,2021.0,울산(H),4.0,right,RB,정발
2021,포항,4R,울산(H),5,강상우,DF,10,94,0,1,0,0,0,0,0,0,0,3,5,7,1,0,0,55,42,76,1,24,19,79,10,10,100.0,21,13,61.9,19,10,52.6,19,17,89.5,17,15,88.2,5,2,40.0,17,10,58.8,33,30,90.9,10,1,10.0,9,4,44.4,2,1,50.0,0,0,0.0,0,4,4,5,0,1,2,3,0,0,0,2021.0,울산(H),5.0,right,LB,정발x
2021,포항,5R,수원(H),2,권완규,DF,13,95,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,91,83,91,0,52,45,87,2,2,100.0,37,36,97.3,3,1,33.3,29,28,96.6,59,54,91.5,16,14,87.5,55,51,92.7,20,18,90.0,1,0,0.0,4,2,50.0,8,5,62.5,1,0,0.0,0,1,8,11,0,1,2,0,0,0,0,2021.0,수원(H),2.0,right,CB2,정발
2021,포항,5R,수원(H),3,전민광,DF,4,95,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,61,56,92,0,15,12,80,7,6,85.7,39,38,97.4,4,2,50.0,20,19,95.0,37,35,94.6,9,6,66.7,34,34,100.0,18,16,88.9,2,1,50.0,3,3,100.0,18,13,72.2,1,1,100.0,4,1,12,9,0,0,0,0,0,0,0,2021.0,수원(H),3.0,,CB1,정발x
2021,포항,5R,수원(H),4,강상우,DF,10,95,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0,105,85,81,1,42,27,64,38,38,100.0,25,20,80.0,24,16,66.7,6,6,100.0,75,63,84.0,9,2,22.2,44,35,79.6,52,48,92.3,10,2,20.0,8,1,12.5,1,1,100.0,0,0,0.0,0,1,1,10,0,1,0,0,0,0,0,2021.0,수원(H),4.0,right,LB,정발x
2021,포항,5R,수원(H),5,신광훈,DF,17,95,0,0,1,0,1,0,0,1,0,0,0,4,0,0,0,94,77,82,0,42,30,71,15,15,100.0,37,32,86.5,16,13,81.2,13,12,92.3,65,52,80.0,25,16,64.0,32,29,90.6,37,32,86.5,2,0,0.0,7,5,71.4,6,5,83.3,0,0,0.0,0,0,10,11,1,2,1,2,0,0,0,2021.0,수원(H),5.0,right,RB,정발
